date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,year,month,quarter,month_name
2024-07-24,0.4111202489015571,445404132.370544,13517891.19993988,kava,Kava,167747515,0.0303497211128117,-0.4111701805150969,-0.3618521682924203,0.725784008427155,2024,7,3,July
2024-07-25,0.4001057916086641,432837076.41568977,5560807.367386262,kava,Kava,150276268,0.0128473452723485,-2.679132765248537,-2.8214951414953005,-10.415204660408827,2024,7,3,July
2024-07-26,0.3923090440937009,424479184.397917,7011997.019157335,kava,Kava,161924296,0.0165190597722787,-1.948671496010024,-1.9309556581853515,7.751076171255455,2024,7,3,July
2024-07-27,0.420011584609657,454069528.79808015,11582894.521516778,kava,Kava,167019389,0.0255090768855964,7.061407564526978,6.9709765490937325,3.1465895642986075,2024,7,3,July
2024-07-28,0.4279037334822029,463669111.98898697,11392238.58161706,kava,Kava,169323811,0.0245697595268922,1.879031236693307,2.114121865062568,1.3797332236678228,2024,7,3,July
2024-07-29,0.4143977294394361,448732706.35505,4831462.127712807,kava,Kava,164317664,0.0107669043492675,-3.156318345918008,-3.221350149865443,-2.9565522831281,2024,7,3,July
2024-07-30,0.4158807490029342,450338590.8814088,6229741.067491903,kava,Kava,165650940,0.0138334604087537,0.3578734771313208,0.3578710674786878,0.8114015058052537,2024,7,3,July
2024-07-31,0.4034559582699118,436884342.8448731,7871732.851416094,kava,Kava,151777494,0.0180178872974881,-2.987584965837109,-2.987584965837131,-8.375108526398945,2024,7,3,July
2024-08-01,0.4014458671383148,434094643.3965216,10670682.424874336,kava,Kava,150995850,0.024581465326047,-0.498218229374181,-0.6385441579768503,-0.5149933494092318,2024,8,3,August
2024-08-02,0.3823307491854394,413600783.5930734,16084818.191425089,kava,Kava,146651575,0.0388897188532658,-4.761568001468419,-4.721057980143772,-2.877082383390006,2024,8,3,August
2024-08-03,0.3534212565494478,382911939.3994017,12262312.817230623,kava,Kava,150750631,0.0320238455778216,-7.561383095025365,-7.419919258147567,2.79509851837596,2024,8,3,August
2024-08-04,0.3344846883015072,362158674.9037333,9652222.898358166,kava,Kava,146397557,0.0266519168729669,-5.358072808869407,-5.419853068102276,-2.887599190214996,2024,8,3,August
2024-08-05,0.3101305682371496,335699800.3743109,11039451.45047035,kava,Kava,142405883,0.0328848913170671,-7.281086673362058,-7.305878987009084,-2.726598777874412,2024,8,3,August
2024-08-06,0.2821420010605479,305518868.94058555,25307727.824426908,kava,Kava,131626873,0.0828352366980925,-9.024768933838034,-8.990452600827615,-7.569216785798094,2024,8,3,August
2024-08-07,0.3002243808613914,325099456.6262187,12588011.034461834,kava,Kava,139447659,0.0387204923843807,6.4089641857197455,6.408961827310566,5.94163321041592,2024,8,3,August
2024-08-08,0.2952531549765386,319716340.0742088,10257776.028533196,kava,Kava,139635981,0.0320839905340849,-1.6558368346333618,-1.655836834633373,0.1350485202480156,2024,8,3,August
2024-08-09,0.3279544874104884,355393747.1367023,11198018.20492252,kava,Kava,136616869,0.031508765404967,11.075692802181347,11.159081532777604,-2.1621304039107225,2024,8,3,August
2024-08-10,0.3297801572408038,357067501.8215618,13978583.338519482,kava,Kava,145365480,0.039148293438099,0.556683899870003,0.4709578315162943,6.403756039819641,2024,8,3,August
2024-08-11,0.336934123113404,364714616.3994696,7854212.894883094,kava,Kava,153874606,0.0215352293045486,2.1693136216732523,2.1416439577660817,5.85360843578544,2024,8,3,August
2024-08-12,0.3119440782803583,337444098.21410155,8273717.98977519,kava,Kava,140657851,0.0245187811360851,-7.416893427750171,-7.477221081674124,-8.589302253030628,2024,8,3,August
2024-08-13,0.3292736951540352,356670546.722089,13581260.18700301,kava,Kava,143116399,0.0380778853533574,5.555360104673013,5.697669216839785,1.7478924798872475,2024,8,3,August
2024-08-14,0.3348229174917531,362564592.9764384,10051192.514584552,kava,Kava,135805337,0.0277224878250528,1.6852917252080823,1.6525183558097067,-5.108472579721635,2024,8,3,August
2024-08-15,0.3257858321432944,352742410.72685975,9753929.898965238,kava,Kava,132972634,0.0276517073148826,-2.6990641549144434,-2.709084792021299,-2.0858554329127754,2024,8,3,August
2024-08-16,0.3210687358520434,347716856.26208586,14054287.322579348,kava,Kava,140170408,0.040418769091787,-1.447913268731782,-1.424709451414774,5.412973920633935,2024,8,3,August
2024-08-17,0.3091450462899215,334551181.8671324,11195117.672607591,kava,Kava,140974426,0.0334630940776462,-3.713749808270528,-3.786320437980151,0.5736003850399074,2024,8,3,August
2024-08-18,0.3118017319135439,337349095.3242755,5853944.479816913,kava,Kava,132246418,0.0173527795418862,0.8593654194060107,0.8363185093317904,-6.191199530048097,2024,8,3,August
2024-08-19,0.3139703496690528,339990492.5123351,6925635.051938827,kava,Kava,142279238,0.0203700844713696,0.6955117735235161,0.7829862965900602,7.5864587878667455,2024,8,3,August
2024-08-20,0.3264427217053596,353511488.36393005,9880258.95216784,kava,Kava,143292261,0.0279489048514213,3.972468116640182,3.976874691901688,0.7119963630955128,2024,8,3,August
2024-08-21,0.3346462725449909,362575297.73969966,9841561.474151814,kava,Kava,137074527,0.0271434969108603,2.513013859453017,2.563936300264924,-4.339197355536184,2024,8,3,August
2024-08-22,0.3437583520208393,372312662.8537507,12127001.48558766,kava,Kava,139098823,0.0325720897931191,2.7228988407822063,2.685611836976753,1.476784960928601,2024,8,3,August
2024-08-23,0.3464270780391213,374676102.869346,9803851.558569036,kava,Kava,138869719,0.0261662045790728,0.7763377973490471,0.6347997936679395,-0.1647059227812497,2024,8,3,August
2024-08-24,0.3658870530659299,396908763.2978909,9089018.757711193,kava,Kava,152303096,0.0228995164586215,5.617336594170919,5.933834652992975,9.67336658901139,2024,8,3,August
2024-08-25,0.3708463488079566,400933517.1911092,9004164.401324503,kava,Kava,151399864,0.0224579986836884,1.3554171158751016,1.0140249511693566,-0.5930490080122808,2024,8,3,August
2024-08-26,0.3627040410116514,392991969.562193,7372078.68880446,kava,Kava,144119067,0.0187588532585467,-2.1956014458488493,-1.9807642136166703,-4.808985165270685,2024,8,3,August
2024-08-27,0.3448349316881995,373536875.39424807,19409959.98210733,kava,Kava,142193114,0.0519626341084027,-4.926636404053141,-4.950506797789944,-1.3363623843054673,2024,8,3,August
2024-08-28,0.3171257455321244,343377453.20666426,11872157.15238215,kava,Kava,142555734,0.0345746555037695,-8.03549281403132,-8.074014688844889,0.2550193815995971,2024,8,3,August
2024-08-29,0.3127748164365485,340042957.5562092,11297055.138688672,kava,Kava,142375817,0.0332224352472327,-1.3719886060575948,-0.9710875362711092,-0.1262081818469651,2024,8,3,August
2024-08-30,0.3167185466591614,342951499.1749353,7352103.439218535,kava,Kava,135783994,0.021437735239257,1.260884833230458,0.8553453480198314,-4.629875451390742,2024,8,3,August
2024-08-31,0.315685098360325,341548931.26610297,6293697.998039181,kava,Kava,142329148,0.0184269292681104,-0.3262986363563147,-0.4089697558420258,4.82026916957532,2024,8,3,August
2024-09-01,0.3059492344898308,330668682.07694024,8108562.218708693,kava,Kava,139134941,0.0245217120889059,-3.0840429025831284,-3.185560894256134,-2.2442395285047323,2024,9,3,September
2024-09-02,0.2901699606416962,314211922.7997034,9612255.526280452,kava,Kava,137768179,0.0305916320444907,-5.157481068532976,-4.976812189733659,-0.982328371418939,2024,9,3,September
2024-09-03,0.3045997996493745,330371848.992984,8573860.294358525,kava,Kava,138310592,0.0259521515543553,4.972892085647818,5.14300222897075,0.3937142843413843,2024,9,3,September
2024-09-04,0.288523930896878,314690004.66894186,8616250.915068807,kava,Kava,130041650,0.0273801226198246,-5.277701682995661,-4.746725355638626,-5.978531275464427,2024,9,3,September
2024-09-05,0.2944666945613883,318825172.6679365,7512098.250902845,kava,Kava,130042038,0.02356181034277,2.0597125673551986,1.3140449132932996,0.0002983659465938,2024,9,3,September
2024-09-06,0.286034280225627,310185126.17582285,8760483.010177478,kava,Kava,134093773,0.0282427565698677,-2.86362243727476,-2.709963714537822,3.115711705471736,2024,9,3,September
2024-09-07,0.2782772903750874,301189803.53924394,6994884.73887019,kava,Kava,129379155,0.0232241751104259,-2.7119091615245616,-2.899985162886265,-3.515911212372258,2024,9,3,September
2024-09-08,0.2800668270779048,303150997.74472404,8470048.550439244,kava,Kava,131037008,0.027940031909681,0.6430768031431056,0.651148937458812,1.2813911174485604,2024,9,3,September
2024-09-09,0.2870608245055925,311683127.0874337,6657273.410668117,kava,Kava,125286497,0.0213591074784122,2.497260207736862,2.814481695981197,-4.38846329580419,2024,9,3,September
2024-09-10,0.3012196557903923,326177133.559893,11101474.873140844,kava,Kava,131947883,0.0340351107754841,4.932345369377944,4.650237761633291,5.316922541141844,2024,9,3,September
2024-09-11,0.3085117564552222,333907807.60816973,9723491.32829975,kava,Kava,133375441,0.0291202874169086,2.420858175969842,2.3700846113595464,1.08191049946591,2024,9,3,September
2024-09-12,0.3030227281880837,328196578.8435497,5735423.566518572,kava,Kava,133470079,0.0174755738975957,-1.7791958174323774,-1.710420851051786,0.0709560915341134,2024,9,3,September
2024-09-13,0.3149306570505059,341010632.77736443,7762924.387149058,kava,Kava,134796961,0.0227644643333371,3.929714755597824,3.9043837626117073,0.9941419155075292,2024,9,3,September
2024-09-14,0.3183669524369527,344988073.01057166,13022675.70808564,kava,Kava,143179554,0.0377481911024981,1.0911276211180931,1.166368391745709,6.218680998305293,2024,9,3,September
2024-09-15,0.3141161314801632,340044488.6086184,12427692.876227517,kava,Kava,137512272,0.0365472557049187,-1.3351954165630064,-1.4329725543299587,-3.958164306057277,2024,9,3,September
2024-09-16,0.3032888078947263,328747298.974225,5973618.944946183,kava,Kava,136201629,0.0181708533076481,-3.446917397848026,-3.3222681186861225,-0.9531098431709406,2024,9,3,September
2024-09-17,0.2956853918361534,320634896.17374474,12633152.776495827,kava,Kava,131968209,0.039400429982051,-2.5069886723983914,-2.467671316477127,-3.108200710286657,2024,9,3,September
2024-09-18,0.3055361904780782,330982253.88472974,8428022.564735657,kava,Kava,134368505,0.0254636690209707,3.3315134646162647,3.2271464629907376,1.818844112675655,2024,9,3,September
2024-09-19,0.3300990095897674,356636554.7833441,38910002.15802415,kava,Kava,135724998,0.1091026750795691,8.03925030067807,7.750959635300836,1.0095319584005225,2024,9,3,September
2024-09-20,0.3888314615770492,420253925.4531933,88637176.73675033,kava,Kava,149200463,0.2109133820491166,17.792374494025864,17.83815198318539,9.928506316868768,2024,9,3,September
2024-09-21,0.3788174753503837,409896994.5156188,45957371.1830637,kava,Kava,148162210,0.1121193172869495,-2.575405340414083,-2.4644459718979994,-0.6958778673495147,2024,9,3,September
2024-09-22,0.3913266635061566,424187704.4717549,15343831.937707566,kava,Kava,150711984,0.0361722694362756,3.3021676585016646,3.486414915782343,1.7209341032372594,2024,9,3,September
2024-09-23,0.3733446825733423,403816849.3570337,14044693.622559372,kava,Kava,147339394,0.0347798603374813,-4.595133071613811,-4.802320977240305,-2.2377716160912557,2024,9,3,September
2024-09-24,0.3769365101842336,408124401.7135349,13426557.244419852,kava,Kava,147697506,0.0328981976770995,0.962067434879188,1.066709416251399,0.2430524452951221,2024,9,3,September
2024-09-25,0.3839128723267901,415429763.72422135,16521308.503926972,kava,Kava,152468723,0.0397691979405078,1.850805627490626,1.7899841273921524,3.230397810508734,2024,9,3,September
2024-09-26,0.3787840022596661,409283251.3585732,20994919.416522104,kava,Kava,151526379,0.0512967959153756,-1.3359463661740012,-1.4795551263699136,-0.6180572523061034,2024,9,3,September
2024-09-27,0.3862873319052082,418293066.8103586,23340686.58906467,kava,Kava,148514832,0.0557998409274295,1.9808992990148375,2.201364317224863,-1.9874737454130045,2024,9,3,September
2024-09-28,0.3973189681146047,430180313.8268576,18973820.892870765,kava,Kava,151132083,0.0441066694198086,2.8558110241377443,2.8418465328970743,1.762282571211471,2024,9,3,September
2024-09-29,0.4003391903059198,433398954.2764128,13223859.324663296,kava,Kava,154661945,0.0305119779228387,0.7601505172650125,0.7482072856664024,2.335613941084902,2024,9,3,September
2024-09-30,0.3884228007539307,420558673.51940393,16850884.636857476,kava,Kava,153660271,0.0400678566342301,-2.976573325954724,-2.9626930638184223,-0.6476538233112228,2024,9,3,September
2024-10-01,0.3608748891688989,390646716.4132989,17030007.639533486,kava,Kava,149653320,0.0435943959695695,-7.092248841098192,-7.112433767157822,-2.6076688358827598,2024,10,4,October
2024-10-02,0.334299615753538,362260819.0001079,31017615.926689893,kava,Kava,139569324,0.085622331480128,-7.364123748417139,-7.26638577019526,-6.738237414311953,2024,10,4,October
2024-10-03,0.3192069654697984,345653171.86026865,21290133.4646746,kava,Kava,136789203,0.0615939189855928,-4.514707637255144,-4.584444761561224,-1.991928398248888,2024,10,4,October
2024-10-04,0.3102653631840747,335937937.6352456,14445935.459719794,kava,Kava,137822859,0.0430017983720698,-2.801192722271495,-2.8106885791722047,0.7556561317196842,2024,10,4,October
2024-10-05,0.3348345838054936,362577213.1761947,9904527.220326532,kava,Kava,141083957,0.0273170151360654,7.918776485160661,7.929820528300513,2.366151757162438,2024,10,4,October
2024-10-06,0.3303813623249494,357501865.66464734,12084873.413595423,kava,Kava,141678453,0.0338036653071107,-1.3299765603457026,-1.3997977057319977,0.42137746391675,2024,10,4,October
2024-10-07,0.3434071935013844,371922086.2950034,4768348.663024874,kava,Kava,135873133,0.0128208268310333,3.942665253502797,4.03360709839844,-4.097532036152318,2024,10,4,October
2024-10-08,0.3356844459626223,363497490.4337394,21011035.82777965,kava,Kava,136734785,0.0578024233474307,-2.2488601534582986,-2.265150732291199,0.6341592196891455,2024,10,4,October
2024-10-09,0.329999870663491,357451801.48423487,34276234.58523241,kava,Kava,137283045,0.095890507315695,-1.6934282679764825,-1.6631996392301396,0.4009660014457905,2024,10,4,October
2024-10-10,0.3281900891474543,355382190.70063263,28721826.927431315,kava,Kava,136672420,0.0808195449265662,-0.5484188561643899,-0.5789901673480591,-0.444792727317489,2024,10,4,October
2024-10-11,0.3233686788660068,349860270.7110167,22924695.478966523,kava,Kava,134546266,0.0655252893744606,-1.4690907619947402,-1.55379761116603,-1.5556569496610997,2024,10,4,October
2024-10-12,0.3442162989280797,372389227.8967118,42392816.89027546,kava,Kava,136088726,0.1138400730056396,6.447012782803085,6.439415695846162,1.1464160588447792,2024,10,4,October
2024-10-13,0.3478788026851855,376552581.6915025,26951406.78878589,kava,Kava,138618638,0.0715740857962469,1.0640122993917478,1.1180113394540614,1.85901659480594,2024,10,4,October
2024-10-14,0.3408742748132787,368818085.7603265,12140695.0696946,kava,Kava,142179791,0.0329178409043208,-2.0134966022191114,-2.054028124420804,2.569028993056466,2024,10,4,October
2024-10-15,0.359810255241408,389501057.0578384,12229658.312338565,kava,Kava,139565670,0.0313982673236302,5.555121588011236,5.607905928711054,-1.838602365085762,2024,10,4,October
2024-10-16,0.3792188757767037,410670713.8475749,56286249.34414572,kava,Kava,143557726,0.1370593213643108,5.394126557697443,5.435070433350031,2.860342375026748,2024,10,4,October
2024-10-17,0.3695265825331331,400217510.18177056,17941661.51936657,kava,Kava,149431912,0.0448297764663466,-2.555857279972995,-2.5453978852955528,4.091863366517812,2024,10,4,October
2024-10-18,0.3604479465521895,390312746.54132414,11958999.494693886,kava,Kava,148701765,0.0306395309931999,-2.456828929250199,-2.4748451500654967,-0.4886151761211432,2024,10,4,October
2024-10-19,0.3661999392291561,396541317.6438075,10460621.196913058,kava,Kava,145231297,0.0263796500679137,1.5957901083877737,1.5957898269212345,-2.3338445243067607,2024,10,4,October
2024-10-20,0.3689376653898906,399423535.0022569,10400336.556894347,kava,Kava,146388653,0.0260383669100409,0.747604209464714,0.7268391035706312,0.7969053667543857,2024,10,4,October
2024-10-21,0.3837580229770498,415417370.4881504,29579416.11766628,kava,Kava,148635323,0.0712040906785096,4.017035661430013,4.004229617016231,1.534729607765439,2024,10,4,October
2024-10-22,0.3666646402874082,396747426.967568,23919875.320885204,kava,Kava,145991613,0.0602899318181098,-4.454208554921568,-4.494261638275654,-1.778655266218243,2024,10,4,October
2024-10-23,0.3643178400264093,394263607.3773059,11519863.326436743,kava,Kava,142664226,0.029218682908799,-0.6400399719916794,-0.6260455447049784,-2.2791631187744965,2024,10,4,October
2024-10-24,0.3488507799718369,377630525.3338553,19286276.76780841,kava,Kava,140626830,0.0510718161641138,-4.2454852206664455,-4.218771840012359,-1.4281057396967944,2024,10,4,October
2024-10-25,0.3509622956115522,379673975.0834402,16073375.949033652,kava,Kava,141894831,0.0423346792349969,0.6052776031877372,0.5411240915385029,0.9016778661653736,2024,10,4,October
2024-10-26,0.320133264136852,345651316.3422075,10103484.05572326,kava,Kava,140168773,0.0292302779652094,-8.784143442240854,-8.961019446685958,-1.2164347269281397,2024,10,4,October
2024-10-27,0.3219513015223593,348557957.04466164,9348717.570545187,kava,Kava,139448666,0.0268211279691064,0.5679001806978778,0.8409170065409199,-0.5137428148850209,2024,10,4,October
2024-10-28,0.3286173293417437,355952615.10932434,10134698.134244706,kava,Kava,136838219,0.0284720429182182,2.070508113451908,2.121500288606293,-1.8719770327526808,2024,10,4,October
2024-10-29,0.3268544123077892,354069842.0815637,21318985.722978808,kava,Kava,141614597,0.0602112441930814,-0.5364650237666524,-0.5289392317520569,3.490529206610038,2024,10,4,October
2024-10-30,0.3479926172749262,376694485.6525224,18658360.070961963,kava,Kava,144958004,0.0495318110076428,6.467162189394515,6.389881566289102,2.360919757445634,2024,10,4,October
2024-10-31,0.3505271437734662,379821557.6301274,17586193.92581551,kava,Kava,145574956,0.0463012000570569,0.7283276634968416,0.8301347900509182,0.4256074055765779,2024,10,4,October
2024-11-01,0.3269241192926264,354055406.30922127,12096126.035571376,kava,Kava,141421815,0.0341645003014217,-6.733579667112366,-6.783751686363571,-2.852922723878415,2024,11,4,November
2024-11-02,0.3222004227820102,348842330.62302685,12727033.203558628,kava,Kava,136180507,0.0364836262297306,-1.4448907963220736,-1.472389799251217,-3.706152406543506,2024,11,4,November
2024-11-03,0.3179985860270541,344041372.0531869,6272834.361322888,kava,Kava,135150938,0.0182327907945708,-1.3041065305488209,-1.3762545850629635,-0.7560325796114098,2024,11,4,November
2024-11-04,0.3055246324939128,331438440.24445826,10960978.053636417,kava,Kava,132609836,0.0330709318012477,-3.922644339078929,-3.66320240310527,-1.8801956076693995,2024,11,4,November
2024-11-05,0.294240887723295,318655400.0549884,9954688.789858336,kava,Kava,132385635,0.0312396676414098,-3.6932356905273744,-3.8568369378161216,-0.169068152682128,2024,11,4,November
2024-11-06,0.311112666606666,336889675.7527627,9354291.530404983,kava,Kava,135585861,0.0277666316413624,5.734002168739116,5.722255356296402,2.417351399190704,2024,11,4,November
2024-11-07,0.3426915176793244,371099658.01873374,14997053.615501009,kava,Kava,143091306,0.0404124695117448,10.150294238126612,10.154654395249896,5.535566131043712,2024,11,4,November
2024-11-08,0.3418620240855859,369973942.515804,13447760.631524775,kava,Kava,141964424,0.0363478588250855,-0.2420525606690593,-0.3033458745124839,-0.7875265321849789,2024,11,4,November
2024-11-09,0.3438391967839795,372142621.12576574,18180664.771422774,kava,Kava,142038746,0.048854024611383,0.5783540022270994,0.586170635481742,0.0523525527775792,2024,11,4,November
2024-11-10,0.3569995876229681,387012619.4516107,23526264.86249215,kava,Kava,145545018,0.0607893998284304,3.827484173439588,3.995779435545921,2.4685320722276805,2024,11,4,November
2024-11-11,0.3740998343536732,405070426.05278784,24094923.115302444,kava,Kava,152520425,0.0594832936832629,4.789990611631989,4.665947747844679,4.792611314253303,2024,11,4,November
2024-11-12,0.4010726283535329,435063498.327369,24234683.6535032,kava,Kava,154068145,0.0557037851869326,7.2100523771843505,7.404409294168635,1.0147624490293603,2024,11,4,November
2024-11-13,0.4110664894859849,444405632.327373,67041347.26197853,kava,Kava,157557093,0.1508562051990202,2.491783389327362,2.1473035627949777,2.2645485866010784,2024,11,4,November
2024-11-14,0.3874587230363137,420043991.7802935,63957547.13234904,kava,Kava,152298001,0.1522639256456795,-5.743053022685308,-5.481847837863008,-3.3378960603189123,2024,11,4,November
2024-11-15,0.3790882777709657,408627362.3495225,47216286.38583271,kava,Kava,153095263,0.1155485186169346,-2.160345029724242,-2.7179604170466387,0.5234881579305739,2024,11,4,November
2024-11-16,0.3985598956384302,431284384.041458,17882636.35960642,kava,Kava,156116555,0.0414636769178441,5.136433651274408,5.5446658201404375,1.9734719029157688,2024,11,4,November
2024-11-17,0.4240181291196425,458506088.8876357,41945515.54680336,kava,Kava,163593403,0.0914830065802742,6.38755523568979,6.3117761396992655,4.789272989017723,2024,11,4,November
2024-11-18,0.4460245296831147,482446505.0633494,91555678.79027136,kava,Kava,166343142,0.1897737424344059,5.189966902868637,5.221395474549695,1.6808373379212591,2024,11,4,November
2024-11-19,0.4747062247431651,513070357.9732988,66383440.38072232,kava,Kava,170781441,0.1293846727823965,6.430519657837608,6.347616282540636,2.6681586909065302,2024,11,4,November
2024-11-20,0.4616093823443153,499859232.4203605,55267893.69510947,kava,Kava,170565928,0.1105669158644878,-2.7589363097009656,-2.574914989266597,-0.1261922833875162,2024,11,4,November
2024-11-21,0.4407018915578054,477163990.1049621,26445272.17930984,kava,Kava,167474162,0.0554217684647423,-4.529260363021592,-4.540326724687294,-1.812651586546643,2024,11,4,November
2024-11-22,0.4636227172816972,501960415.1551076,36676866.93839544,kava,Kava,173542075,0.0730672495899146,5.200981925189985,5.196625387571885,3.623193528802382,2024,11,4,November
2024-11-23,0.4777684400325427,516319602.7338615,28602240.86211252,kava,Kava,173548299,0.0553963876456878,3.051128045188212,2.86062150425086,0.0035864501447324,2024,11,4,November
2024-11-24,0.508412500147685,550249203.2292529,36650906.02900494,kava,Kava,180680930,0.0666078311679715,6.413998403296595,6.571433723557574,4.109882402246989,2024,11,4,November
2024-11-25,0.5285067576821444,573653523.0014955,48521381.64849268,kava,Kava,183469826,0.0845830796865274,3.952353163744471,4.253403664174238,1.5435475121807318,2024,11,4,November
2024-11-26,0.5123819195922539,554944750.0235012,37950490.01628725,kava,Kava,178860723,0.0683860690900852,-3.0510183371370125,-3.261336717694241,-2.51218584575319,2024,11,4,November
2024-11-27,0.5319498801736093,575607505.7794328,56755150.352232486,kava,Kava,176982351,0.0986004348143099,3.8190185549340505,3.723389716734249,-1.050186965866173,2024,11,4,November
2024-11-28,0.5570320348856301,602638474.6262069,30669502.270095363,kava,Kava,186628957,0.0508920415164638,4.715134949148769,4.6960765061899945,5.450603376830498,2024,11,4,November
2024-11-29,0.5526872786690503,597945020.2581813,31455773.68333182,kava,Kava,184792322,0.0526064648381047,-0.7799831866890483,-0.778817577310631,-0.9841104132623956,2024,11,4,November
2024-11-30,0.6032849731910566,654824426.3308477,30902396.54811952,kava,Kava,194532305,0.0471918812211598,9.154850577319728,9.512480938148292,5.2707725594789645,2024,11,4,November
2024-12-01,0.6142044531448534,664931125.8748919,34155770.43374083,kava,Kava,201855572,0.0513673809280621,1.8100036365962469,1.5434212802162284,3.764550571690384,2024,12,4,December
2024-12-02,0.610320677807722,661010525.8848985,27823520.209290344,kava,Kava,201526713,0.0420924011339196,-0.6323261443718975,-0.5896249757950112,-0.1629179698839356,2024,12,4,December
2024-12-03,0.6285857013046775,680616463.9608465,49616243.47965583,kava,Kava,202951198,0.0728989763058539,2.992692884429804,2.966055351342778,0.7068467394692135,2024,12,4,December
2024-12-04,0.6946627377428464,752275069.5119907,106986107.02679408,kava,Kava,215691643,0.1422167387471675,10.512017104592264,10.52848547537728,6.27759043826881,2024,12,4,December
2024-12-05,0.7045967699703348,762495830.0435543,88923946.07925142,kava,Kava,213695467,0.1166222064115052,1.430051115130615,1.3586467165785487,-0.9254767464495606,2024,12,4,December
2024-12-06,0.715469324981039,774841254.5400424,90875690.87869118,kava,Kava,213736744,0.1172829793796103,1.543088965787054,1.619080919535376,0.019315805140585,2024,12,4,December
2024-12-07,0.71576325563432,774614089.7149769,70617428.89357957,kava,Kava,217013218,0.0911646584166363,0.0410822159690349,-0.0293175955377256,1.5329484012351235,2024,12,4,December
2024-12-08,0.7108701545347049,771149263.1369439,33037389.22993599,kava,Kava,217302498,0.0428417568546247,-0.6836200463068876,-0.4472971282135973,0.1333006360930477,2024,12,4,December
2024-12-09,0.7164433543265682,774032724.5634242,32267976.060505588,kava,Kava,221789220,0.0416881289853805,0.7839968742971326,0.3739174196640826,2.064735583481414,2024,12,4,December
2024-12-10,0.5701490568553647,617173529.3678054,56533064.11230464,kava,Kava,189092008,0.0915999494829495,-20.41952048096184,-20.26518908281194,-14.742471252660517,2024,12,4,December
2024-12-11,0.5392361799725132,583709094.488494,49229469.70320985,kava,Kava,195875911,0.0843390486254968,-5.421893890932717,-5.422208388229199,3.587620160022831,2024,12,4,December
2024-12-12,0.5816385227869493,630390628.0108435,35999228.74272001,kava,Kava,205676197,0.0571062245267085,7.863408352272927,7.997396984752592,5.003313551915012,2024,12,4,December
2024-12-13,0.5915597560595826,639356459.977806,37652869.23514017,kava,Kava,207402493,0.058891825753113,1.705738682007385,1.422266063068478,0.8393270709881939,2024,12,4,December
2024-12-14,0.583761485274159,631833891.2600977,27390126.404703997,kava,Kava,199041975,0.0433502013481399,-1.3182557984282584,-1.1765844546201,-4.031059549510818,2024,12,4,December
2024-12-15,0.5549301871197834,600521669.6117041,22680308.891777266,kava,Kava,191584126,0.0377676777366623,-4.938883239416747,-4.955767976603176,-3.746872487574549,2024,12,4,December
2024-12-16,0.5701810257977284,617939276.6369908,30926453.095603783,kava,Kava,192477609,0.0500477219443223,2.7482445597527327,2.9004127422327386,0.4663658825261985,2024,12,4,December
2024-12-17,0.5635574160494847,609667613.731405,33667132.161498874,kava,Kava,206034085,0.0552221102174721,-1.1616678648639245,-1.3385883076736271,7.043144431412807,2024,12,4,December
2024-12-18,0.5262655667803888,569975482.904943,23171648.700656988,kava,Kava,193277295,0.0406537638821938,-6.617222701195258,-6.510454210209826,-6.191592036822446,2024,12,4,December
2024-12-19,0.4639939717652587,501820047.9117774,29386723.124262214,kava,Kava,185284461,0.0585602812134531,-11.83273216906402,-11.957608184443991,-4.1354231494185605,2024,12,4,December
2024-12-20,0.4234695100638201,458961972.3388727,28340107.22508674,kava,Kava,176942287,0.0617482687741326,-8.73383366324003,-8.540526778722757,-4.502360292372276,2024,12,4,December
2024-12-21,0.4383815444824486,474852656.6408042,27621195.917737857,kava,Kava,174888855,0.0581679296334474,3.52139506251139,3.4623095723927744,-1.160509471656146,2024,12,4,December
2024-12-22,0.4196485532701464,453612437.5572913,16819292.184616614,kava,Kava,174394228,0.0370785516269984,-4.273216208136288,-4.473012583265323,-0.2828236253247795,2024,12,4,December
2024-12-23,0.4256897656690487,462635742.4564629,13705214.06494682,kava,Kava,174261119,0.0296242006555223,1.4395885204001369,1.989210205029246,-0.0763264940167651,2024,12,4,December
2024-12-24,0.4531950724992819,491033803.8503433,20487212.78442036,kava,Kava,175685633,0.0417226118115982,6.461350271600641,6.138319802766379,0.8174594586414896,2024,12,4,December
2024-12-25,0.4835616587703809,522456149.12041306,14091694.91996102,kava,Kava,183270813,0.0269720146727821,6.700555260593011,6.39922242087565,4.317473131112548,2024,12,4,December
2024-12-26,0.4763518614934608,515819456.22354615,12167288.799940886,kava,Kava,182477156,0.023588270378595,-1.4909778610763702,-1.2702870677357647,-0.4330514974034583,2024,12,4,December
2024-12-27,0.4448145707021987,482255527.5845065,12043145.871527009,kava,Kava,175046447,0.0249725408682156,-6.620587288645452,-6.506914044066936,-4.072131089110131,2024,12,4,December
2024-12-28,0.4544915025084953,491701616.4109657,13934997.70680278,kava,Kava,178604474,0.0283403536651298,2.1754979363693527,1.958731063959429,2.032618805453379,2024,12,4,December
2024-12-29,0.482786283076123,522864541.2187133,11765292.690911874,kava,Kava,178389733,0.0225016075167171,6.225590668133307,6.337771479217902,-0.1202327104079192,2024,12,4,December
