date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend,narrative
2025-06-23,0.4056362220795977,439274788.3521378,14064176.714037476,kava,Kava,140996863,0.03201680835541863,-0.14079930132618879,-0.0909084129122606,2.00283329662716,Desconocido
2025-06-24,0.4252986986002354,460516972.9255644,9264452.149494229,kava,Kava,144104559,0.02011750422712799,4.847317732088374,4.835739527213234,2.2040887533788522,Desconocido
2025-06-25,0.41607351880138177,450141162.3677983,11524445.727492327,kava,Kava,145827501,0.02560184824438697,-2.1691060492815994,-2.2530788587119432,1.1956193558040118,Desconocido
2025-06-26,0.40728347698641193,440984184.6129616,7965279.573124169,kava,Kava,144474581,0.01806250621009244,-2.1126174624840455,-2.0342458145062525,-0.9277536752138382,Desconocido
2025-06-27,0.4020927272617917,435448983.6130354,7743735.977928292,kava,Kava,143117976,0.017783336899024237,-1.2744808021744047,-1.2551926334465446,-0.9389921677640967,Desconocido
2025-06-28,0.4035802273412848,437121489.69097906,6876533.052769628,kava,Kava,141884469,0.015731400114029993,0.3699395633496749,0.3840877211531035,-0.8618812496342221,Desconocido
2025-06-29,0.4044110132804331,438004518.5823619,6959366.569934848,kava,Kava,142501452,0.015888800856346,0.2058539747155974,0.20200994739634215,0.4348488628448832,Desconocido
2025-06-30,0.40827025395431465,442088574.05647254,6168796.699467015,kava,Kava,140399133,0.013953757372338267,0.9542867397642762,0.9324231373980085,-1.4752965464520318,Desconocido
2024-08-31,0.015179399304690212,5061385.722500636,384117.57959402347,nls,Nolus,1046897,0.07589178155033909,,,,Desconocido
2024-09-01,0.01512647005483331,5066003.534416736,413761.1821997817,nls,Nolus,1045911,0.08167408083883607,-0.3486913335269404,0.0912361193017075,-0.09418309537614356,Desconocido
2024-09-02,0.015158494778414746,5076969.219909674,431342.6655052103,nls,Nolus,1044770,0.08496066192673993,0.21171313244496837,0.21645633325046987,-0.10909150013720392,Desconocido
2024-09-03,0.015094384945390879,5074622.18636702,429066.21503548947,nls,Nolus,1041548,0.0845513615157748,-0.42293007294601503,-0.04622902840241139,-0.30839323487465986,Desconocido
2024-09-04,0.01501981458255746,5067987.263328924,435830.85818783304,nls,Nolus,1041255,0.0859968337610928,-0.4940271703895438,-0.1307471333712451,-0.028131204706838275,Desconocido
2024-09-05,0.015035598059906435,5087529.640725208,410717.5597144973,nls,Nolus,1064188,0.08073025391866828,0.10508436879976824,0.385604311551635,2.2024384036571254,Desconocido
2024-09-06,0.015007723919540862,5103676.994548487,406569.2779697214,nls,Nolus,1050064,0.07966203159094905,-0.18538763975010086,0.3173908549646498,-1.3272091021511279,Desconocido
2024-09-07,0.014750868572165367,5021880.676543898,381168.36456575606,nls,Nolus,1048732,0.07590151760198321,-1.7114876896226483,-1.602693863501936,-0.12684941108351833,Desconocido
2024-09-08,0.01476342986523369,5043456.72629257,393053.1005278941,nls,Nolus,1033723,0.0779332751045187,0.08515629440306594,0.429640828573441,-1.431156863717331,Desconocido
2024-09-09,0.014690171475512635,5022061.952649157,400770.4701054424,nls,Nolus,1030581,0.07980197653556115,-0.4962152453040103,-0.42420853007181236,-0.3039498976031285,Desconocido
2024-09-10,0.014591767767052224,5008597.042568311,358474.9246624707,nls,Nolus,1032002,0.0715719235577897,-0.6698608564538633,-0.26811517276768004,0.13788338810825085,Desconocido
2024-09-11,0.014615105409054004,5036742.56552199,424090.6311372376,nls,Nolus,1026537,0.0841993859365108,0.1599370437794123,0.5619442473504765,-0.529553237299929,Desconocido
2024-09-12,0.014585116801841663,5041232.876880061,432986.4939954136,nls,Nolus,1025800,0.08588900861556352,-0.2051891270914985,0.08915109914111596,-0.07179478187342436,Desconocido
2024-09-13,0.014366801007159272,4973626.210066317,364426.28925267793,nls,Nolus,1022737,0.0732717485916214,-1.4968395361415587,-1.3410740678892252,-0.29859621758627775,Desconocido
2024-09-14,0.014555914944515668,4996896.747368552,205284.10981871124,nls,Nolus,1021750,0.04108231972710207,1.316326002303203,0.4678786929170009,-0.09650574878976581,Desconocido
2024-09-15,0.014381505470903642,5010673.410188901,363801.97561721667,nls,Nolus,1037528,0.07260540566811785,-1.198203440160528,0.2757043724708641,1.544213359432356,Desconocido
2024-09-16,0.013990824171088035,4886668.242869668,408006.08159156045,nls,Nolus,1037477,0.08349371418591765,-2.716553566704294,-2.4748203917476785,-0.004915529990512368,Desconocido
2024-09-17,0.013963486241918368,4889326.434130541,368371.54253897554,nls,Nolus,1036337,0.07534198166183238,-0.1953989903336839,0.05439680225380883,-0.109881954009583,Desconocido
2024-09-18,0.013962172870103791,4900584.119931974,401595.5770100487,nls,Nolus,1038100,0.08194851209198778,-0.009405758646674478,0.23025023902776276,0.17011840742924278,Desconocido
2024-09-19,0.013211676453454177,4649526.162483548,441223.2136462966,nls,Nolus,1039392,0.09489638260484955,-5.375212179592747,-5.123021078799717,0.12445814468740046,Desconocido
2024-09-20,0.013547888935342705,4788085.478198121,426023.9354065214,nls,Nolus,1037865,0.08897584166915189,2.5448131663913465,2.9800739015642286,-0.14691281056617989,Desconocido
2024-09-21,0.013606440437901173,4818264.786004509,483423.80701844115,nls,Nolus,1037543,0.10033151528380714,0.4321817431328645,0.630300105204995,-0.03102522967823873,Desconocido
