date,price,market_cap,volume,token,name,tvl_usd,volume_to_marketcap,price_change_%,market_cap_trend,tvl_trend
2024-12-23,0.962629107933926,288471324.9893385,14317083.779468298,kda,Kadena,1736709,0.0496308732938964,-1.242679107661604,-0.9134486161919032,0.0603804544781594
2024-12-24,1.0313224940549717,308315897.35111177,16524302.210127551,kda,Kadena,1860155,0.0535953622634955,7.136017969421382,6.879218363387296,7.108041704165746
2024-12-25,1.1062003808410783,330295455.6636967,19995398.945251543,kda,Kadena,1957528,0.0605379171962046,7.260375606828906,7.128908532262446,5.234671304273042
2024-12-26,1.0741118027357617,321154429.5435772,14394633.726543196,kda,Kadena,1902510,0.0448215325785814,-2.9007925382306343,-2.7675300896137123,-2.810585595710513
2024-12-27,0.971853132646151,290555392.8082048,18546294.90935504,kda,Kadena,1744733,0.0638304962441272,-9.520300384853575,-9.527826466183145,-8.293097013944738
2024-12-28,0.992226410595262,296728913.7937743,19299416.733623568,kda,Kadena,1782008,0.0650405667815594,2.0963330018434867,2.1247311660274937,2.136430044023929
2024-12-29,1.0342835911361226,309493175.5512683,13287253.48739999,kda,Kadena,1849612,0.0429322987937707,4.238667716537536,4.301657561542882,3.793697895856818
2024-12-30,0.9654386795413838,288814211.1526535,9418682.133480957,kda,Kadena,1739839,0.0326115605457609,-6.656289646741387,-6.681557472723421,-5.934920404928167
2024-12-31,0.9488190226628062,283122201.97936445,18859495.24801223,kda,Kadena,1713584,0.0666125620532819,-1.7214616765170998,-1.970820324447442,-1.5090476762505078
2024-10-01,0.3608748891688989,390646716.4132989,17030007.639533486,kava,Kava,149653320,0.0435943959695695,-7.092248841098192,-7.112433767157822,-2.6076688358827598
2024-10-02,0.334299615753538,362260819.0001079,31017615.926689893,kava,Kava,139569324,0.085622331480128,-7.364123748417139,-7.26638577019526,-6.738237414311953
2024-10-03,0.3192069654697984,345653171.86026865,21290133.4646746,kava,Kava,136789203,0.0615939189855928,-4.514707637255144,-4.584444761561224,-1.991928398248888
2024-10-04,0.3102653631840747,335937937.6352456,14445935.459719794,kava,Kava,137822859,0.0430017983720698,-2.801192722271495,-2.8106885791722047,0.7556561317196842
2024-10-05,0.3348345838054936,362577213.1761947,9904527.220326532,kava,Kava,141083957,0.0273170151360654,7.918776485160661,7.929820528300513,2.366151757162438
2024-10-06,0.3303813623249494,357501865.66464734,12084873.413595423,kava,Kava,141678453,0.0338036653071107,-1.3299765603457026,-1.3997977057319977,0.42137746391675
2024-10-07,0.3434071935013844,371922086.2950034,4768348.663024874,kava,Kava,135873133,0.0128208268310333,3.942665253502797,4.03360709839844,-4.097532036152318
2024-10-08,0.3356844459626223,363497490.4337394,21011035.82777965,kava,Kava,136734785,0.0578024233474307,-2.2488601534582986,-2.265150732291199,0.6341592196891455
2024-10-09,0.329999870663491,357451801.48423487,34276234.58523241,kava,Kava,137283045,0.095890507315695,-1.6934282679764825,-1.6631996392301396,0.4009660014457905
2024-10-10,0.3281900891474543,355382190.70063263,28721826.927431315,kava,Kava,136672420,0.0808195449265662,-0.5484188561643899,-0.5789901673480591,-0.444792727317489
2024-10-11,0.3233686788660068,349860270.7110167,22924695.478966523,kava,Kava,134546266,0.0655252893744606,-1.4690907619947402,-1.55379761116603,-1.5556569496610997
2024-10-12,0.3442162989280797,372389227.8967118,42392816.89027546,kava,Kava,136088726,0.1138400730056396,6.447012782803085,6.439415695846162,1.1464160588447792
2024-10-13,0.3478788026851855,376552581.6915025,26951406.78878589,kava,Kava,138618638,0.0715740857962469,1.0640122993917478,1.1180113394540614,1.85901659480594
2024-10-14,0.3408742748132787,368818085.7603265,12140695.0696946,kava,Kava,142179791,0.0329178409043208,-2.0134966022191114,-2.054028124420804,2.569028993056466
2024-10-15,0.359810255241408,389501057.0578384,12229658.312338565,kava,Kava,139565670,0.0313982673236302,5.555121588011236,5.607905928711054,-1.838602365085762
2024-10-16,0.3792188757767037,410670713.8475749,56286249.34414572,kava,Kava,143557726,0.1370593213643108,5.394126557697443,5.435070433350031,2.860342375026748
2024-10-17,0.3695265825331331,400217510.18177056,17941661.51936657,kava,Kava,149431912,0.0448297764663466,-2.555857279972995,-2.5453978852955528,4.091863366517812
2024-10-18,0.3604479465521895,390312746.54132414,11958999.494693886,kava,Kava,148701765,0.0306395309931999,-2.456828929250199,-2.4748451500654967,-0.4886151761211432
2024-10-19,0.3661999392291561,396541317.6438075,10460621.196913058,kava,Kava,145231297,0.0263796500679137,1.5957901083877737,1.5957898269212345,-2.3338445243067607
2024-10-20,0.3689376653898906,399423535.0022569,10400336.556894347,kava,Kava,146388653,0.0260383669100409,0.747604209464714,0.7268391035706312,0.7969053667543857
2024-10-21,0.3837580229770498,415417370.4881504,29579416.11766628,kava,Kava,148635323,0.0712040906785096,4.017035661430013,4.004229617016231,1.534729607765439
2024-10-22,0.3666646402874082,396747426.967568,23919875.320885204,kava,Kava,145991613,0.0602899318181098,-4.454208554921568,-4.494261638275654,-1.778655266218243
2024-10-23,0.3643178400264093,394263607.3773059,11519863.326436743,kava,Kava,142664226,0.029218682908799,-0.6400399719916794,-0.6260455447049784,-2.2791631187744965
2024-10-24,0.3488507799718369,377630525.3338553,19286276.76780841,kava,Kava,140626830,0.0510718161641138,-4.2454852206664455,-4.218771840012359,-1.4281057396967944
2024-10-25,0.3509622956115522,379673975.0834402,16073375.949033652,kava,Kava,141894831,0.0423346792349969,0.6052776031877372,0.5411240915385029,0.9016778661653736
2024-10-26,0.320133264136852,345651316.3422075,10103484.05572326,kava,Kava,140168773,0.0292302779652094,-8.784143442240854,-8.961019446685958,-1.2164347269281397
2024-10-27,0.3219513015223593,348557957.04466164,9348717.570545187,kava,Kava,139448666,0.0268211279691064,0.5679001806978778,0.8409170065409199,-0.5137428148850209
2024-10-28,0.3286173293417437,355952615.10932434,10134698.134244706,kava,Kava,136838219,0.0284720429182182,2.070508113451908,2.121500288606293,-1.8719770327526808
2024-10-29,0.3268544123077892,354069842.0815637,21318985.722978808,kava,Kava,141614597,0.0602112441930814,-0.5364650237666524,-0.5289392317520569,3.490529206610038
2024-10-30,0.3479926172749262,376694485.6525224,18658360.070961963,kava,Kava,144958004,0.0495318110076428,6.467162189394515,6.389881566289102,2.360919757445634
2024-10-31,0.3505271437734662,379821557.6301274,17586193.92581551,kava,Kava,145574956,0.0463012000570569,0.7283276634968416,0.8301347900509182,0.4256074055765779
2024-11-01,0.3269241192926264,354055406.30922127,12096126.035571376,kava,Kava,141421815,0.0341645003014217,-6.733579667112366,-6.783751686363571,-2.852922723878415
2024-11-02,0.3222004227820102,348842330.62302685,12727033.203558628,kava,Kava,136180507,0.0364836262297306,-1.4448907963220736,-1.472389799251217,-3.706152406543506
2024-11-03,0.3179985860270541,344041372.0531869,6272834.361322888,kava,Kava,135150938,0.0182327907945708,-1.3041065305488209,-1.3762545850629635,-0.7560325796114098
2024-11-04,0.3055246324939128,331438440.24445826,10960978.053636417,kava,Kava,132609836,0.0330709318012477,-3.922644339078929,-3.66320240310527,-1.8801956076693995
2024-11-05,0.294240887723295,318655400.0549884,9954688.789858336,kava,Kava,132385635,0.0312396676414098,-3.6932356905273744,-3.8568369378161216,-0.169068152682128
2024-11-06,0.311112666606666,336889675.7527627,9354291.530404983,kava,Kava,135585861,0.0277666316413624,5.734002168739116,5.722255356296402,2.417351399190704
2024-11-07,0.3426915176793244,371099658.01873374,14997053.615501009,kava,Kava,143091306,0.0404124695117448,10.150294238126612,10.154654395249896,5.535566131043712
2024-11-08,0.3418620240855859,369973942.515804,13447760.631524775,kava,Kava,141964424,0.0363478588250855,-0.2420525606690593,-0.3033458745124839,-0.7875265321849789
2024-11-09,0.3438391967839795,372142621.12576574,18180664.771422774,kava,Kava,142038746,0.048854024611383,0.5783540022270994,0.586170635481742,0.0523525527775792
2024-11-10,0.3569995876229681,387012619.4516107,23526264.86249215,kava,Kava,145545018,0.0607893998284304,3.827484173439588,3.995779435545921,2.4685320722276805
2024-11-11,0.3740998343536732,405070426.05278784,24094923.115302444,kava,Kava,152520425,0.0594832936832629,4.789990611631989,4.665947747844679,4.792611314253303
2024-11-12,0.4010726283535329,435063498.327369,24234683.6535032,kava,Kava,154068145,0.0557037851869326,7.2100523771843505,7.404409294168635,1.0147624490293603
2024-11-13,0.4110664894859849,444405632.327373,67041347.26197853,kava,Kava,157557093,0.1508562051990202,2.491783389327362,2.1473035627949777,2.2645485866010784
2024-11-14,0.3874587230363137,420043991.7802935,63957547.13234904,kava,Kava,152298001,0.1522639256456795,-5.743053022685308,-5.481847837863008,-3.3378960603189123
2024-11-15,0.3790882777709657,408627362.3495225,47216286.38583271,kava,Kava,153095263,0.1155485186169346,-2.160345029724242,-2.7179604170466387,0.5234881579305739
2024-11-16,0.3985598956384302,431284384.041458,17882636.35960642,kava,Kava,156116555,0.0414636769178441,5.136433651274408,5.5446658201404375,1.9734719029157688
2024-11-17,0.4240181291196425,458506088.8876357,41945515.54680336,kava,Kava,163593403,0.0914830065802742,6.38755523568979,6.3117761396992655,4.789272989017723
2024-11-18,0.4460245296831147,482446505.0633494,91555678.79027136,kava,Kava,166343142,0.1897737424344059,5.189966902868637,5.221395474549695,1.6808373379212591
2024-11-19,0.4747062247431651,513070357.9732988,66383440.38072232,kava,Kava,170781441,0.1293846727823965,6.430519657837608,6.347616282540636,2.6681586909065302
2024-11-20,0.4616093823443153,499859232.4203605,55267893.69510947,kava,Kava,170565928,0.1105669158644878,-2.7589363097009656,-2.574914989266597,-0.1261922833875162
2024-11-21,0.4407018915578054,477163990.1049621,26445272.17930984,kava,Kava,167474162,0.0554217684647423,-4.529260363021592,-4.540326724687294,-1.812651586546643
2024-11-22,0.4636227172816972,501960415.1551076,36676866.93839544,kava,Kava,173542075,0.0730672495899146,5.200981925189985,5.196625387571885,3.623193528802382
2024-11-23,0.4777684400325427,516319602.7338615,28602240.86211252,kava,Kava,173548299,0.0553963876456878,3.051128045188212,2.86062150425086,0.0035864501447324
2024-11-24,0.508412500147685,550249203.2292529,36650906.02900494,kava,Kava,180680930,0.0666078311679715,6.413998403296595,6.571433723557574,4.109882402246989
2024-11-25,0.5285067576821444,573653523.0014955,48521381.64849268,kava,Kava,183469826,0.0845830796865274,3.952353163744471,4.253403664174238,1.5435475121807318
2024-11-26,0.5123819195922539,554944750.0235012,37950490.01628725,kava,Kava,178860723,0.0683860690900852,-3.0510183371370125,-3.261336717694241,-2.51218584575319
2024-11-27,0.5319498801736093,575607505.7794328,56755150.352232486,kava,Kava,176982351,0.0986004348143099,3.8190185549340505,3.723389716734249,-1.050186965866173
2024-11-28,0.5570320348856301,602638474.6262069,30669502.270095363,kava,Kava,186628957,0.0508920415164638,4.715134949148769,4.6960765061899945,5.450603376830498
2024-11-29,0.5526872786690503,597945020.2581813,31455773.68333182,kava,Kava,184792322,0.0526064648381047,-0.7799831866890483,-0.778817577310631,-0.9841104132623956
2024-11-30,0.6032849731910566,654824426.3308477,30902396.54811952,kava,Kava,194532305,0.0471918812211598,9.154850577319728,9.512480938148292,5.2707725594789645
2024-12-01,0.6142044531448534,664931125.8748919,34155770.43374083,kava,Kava,201855572,0.0513673809280621,1.8100036365962469,1.5434212802162284,3.764550571690384
2024-12-02,0.610320677807722,661010525.8848985,27823520.209290344,kava,Kava,201526713,0.0420924011339196,-0.6323261443718975,-0.5896249757950112,-0.1629179698839356
2024-12-03,0.6285857013046775,680616463.9608465,49616243.47965583,kava,Kava,202951198,0.0728989763058539,2.992692884429804,2.966055351342778,0.7068467394692135
2024-12-04,0.6946627377428464,752275069.5119907,106986107.02679408,kava,Kava,215691643,0.1422167387471675,10.512017104592264,10.52848547537728,6.27759043826881
2024-12-05,0.7045967699703348,762495830.0435543,88923946.07925142,kava,Kava,213695467,0.1166222064115052,1.430051115130615,1.3586467165785487,-0.9254767464495606
2024-12-06,0.715469324981039,774841254.5400424,90875690.87869118,kava,Kava,213736744,0.1172829793796103,1.543088965787054,1.619080919535376,0.019315805140585
2024-12-07,0.71576325563432,774614089.7149769,70617428.89357957,kava,Kava,217013218,0.0911646584166363,0.0410822159690349,-0.0293175955377256,1.5329484012351235
2024-12-08,0.7108701545347049,771149263.1369439,33037389.22993599,kava,Kava,217302498,0.0428417568546247,-0.6836200463068876,-0.4472971282135973,0.1333006360930477
2024-12-09,0.7164433543265682,774032724.5634242,32267976.060505588,kava,Kava,221789220,0.0416881289853805,0.7839968742971326,0.3739174196640826,2.064735583481414
2024-12-10,0.5701490568553647,617173529.3678054,56533064.11230464,kava,Kava,189092008,0.0915999494829495,-20.41952048096184,-20.26518908281194,-14.742471252660517
2024-12-11,0.5392361799725132,583709094.488494,49229469.70320985,kava,Kava,195875911,0.0843390486254968,-5.421893890932717,-5.422208388229199,3.587620160022831
2024-12-12,0.5816385227869493,630390628.0108435,35999228.74272001,kava,Kava,205676197,0.0571062245267085,7.863408352272927,7.997396984752592,5.003313551915012
2024-12-13,0.5915597560595826,639356459.977806,37652869.23514017,kava,Kava,207402493,0.058891825753113,1.705738682007385,1.422266063068478,0.8393270709881939
2024-12-14,0.583761485274159,631833891.2600977,27390126.404703997,kava,Kava,199041975,0.0433502013481399,-1.3182557984282584,-1.1765844546201,-4.031059549510818
2024-12-15,0.5549301871197834,600521669.6117041,22680308.891777266,kava,Kava,191584126,0.0377676777366623,-4.938883239416747,-4.955767976603176,-3.746872487574549
2024-12-16,0.5701810257977284,617939276.6369908,30926453.095603783,kava,Kava,192477609,0.0500477219443223,2.7482445597527327,2.9004127422327386,0.4663658825261985
2024-12-17,0.5635574160494847,609667613.731405,33667132.161498874,kava,Kava,206034085,0.0552221102174721,-1.1616678648639245,-1.3385883076736271,7.043144431412807
2024-12-18,0.5262655667803888,569975482.904943,23171648.700656988,kava,Kava,193277295,0.0406537638821938,-6.617222701195258,-6.510454210209826,-6.191592036822446
2024-12-19,0.4639939717652587,501820047.9117774,29386723.124262214,kava,Kava,185284461,0.0585602812134531,-11.83273216906402,-11.957608184443991,-4.1354231494185605
2024-12-20,0.4234695100638201,458961972.3388727,28340107.22508674,kava,Kava,176942287,0.0617482687741326,-8.73383366324003,-8.540526778722757,-4.502360292372276
2024-12-21,0.4383815444824486,474852656.6408042,27621195.917737857,kava,Kava,174888855,0.0581679296334474,3.52139506251139,3.4623095723927744,-1.160509471656146
2024-12-22,0.4196485532701464,453612437.5572913,16819292.184616614,kava,Kava,174394228,0.0370785516269984,-4.273216208136288,-4.473012583265323,-0.2828236253247795
2024-12-23,0.4256897656690487,462635742.4564629,13705214.06494682,kava,Kava,174261119,0.0296242006555223,1.4395885204001369,1.989210205029246,-0.0763264940167651
2024-12-24,0.4531950724992819,491033803.8503433,20487212.78442036,kava,Kava,175685633,0.0417226118115982,6.461350271600641,6.138319802766379,0.8174594586414896
2024-12-25,0.4835616587703809,522456149.12041306,14091694.91996102,kava,Kava,183270813,0.0269720146727821,6.700555260593011,6.39922242087565,4.317473131112548
2024-12-26,0.4763518614934608,515819456.22354615,12167288.799940886,kava,Kava,182477156,0.023588270378595,-1.4909778610763702,-1.2702870677357647,-0.4330514974034583
2024-12-27,0.4448145707021987,482255527.5845065,12043145.871527009,kava,Kava,175046447,0.0249725408682156,-6.620587288645452,-6.506914044066936,-4.072131089110131
2024-12-28,0.4544915025084953,491701616.4109657,13934997.70680278,kava,Kava,178604474,0.0283403536651298,2.1754979363693527,1.958731063959429,2.032618805453379
2024-12-29,0.482786283076123,522864541.2187133,11765292.690911874,kava,Kava,178389733,0.0225016075167171,6.225590668133307,6.337771479217902,-0.1202327104079192
2024-12-30,0.4686546449489321,507390136.4343211,11006542.243231395,kava,Kava,174069473,0.0216924639500873,-2.927100173010233,-2.9595437373366007,-2.4218097798262894
2024-12-31,0.4583595807727041,496580042.9115175,16246443.064910658,kava,Kava,172021407,0.0327166653127167,-2.196727224873618,-2.1305289059758703,-1.1765796521943872
2024-10-01,0.0144959603391636,5282455.700489706,286858.6696851667,nls,Nolus,752959,0.0543040369763202,-1.0703964502741805,0.1425372711971295,-1.1938739490615524
2024-10-02,0.0140551401753271,5135853.071410263,422768.4460338026,nls,Nolus,747632,0.0823170834826304,-3.0409862715028435,-2.775274179125675,-0.70747544022981
2024-10-03,0.0137734862201752,5048376.821130958,5200.52393754003,nls,Nolus,758075,0.001030137828811,-2.0039213528895927,-1.7032467452439026,1.3968101953902412
2024-10-04,0.0135415901522482,4963478.674564497,4435.378807152121,nls,Nolus,761471,0.0008936028737025,-1.6836410493324627,-1.6816919492044335,0.4479767832997972
2024-10-05,0.0138597218233672,5078285.802661295,10669.88008671846,nls,Nolus,752392,0.0021010790848216,2.34929330708038,2.313037601735468,-1.1922975398931834
2024-10-06,0.0146533204682352,5368440.393273104,41077.708710913495,nls,Nolus,749609,0.007651702487446,5.725934870713023,5.71363255017574,-0.3698869738115284
2024-10-07,0.0157825455026305,5782820.014521215,47637.657491935344,nls,Nolus,749038,0.0082377901045359,7.706274061521912,7.718808273765076,-0.076173044880734
2024-10-08,0.0152316051607254,5586663.647170155,8484.64523107473,nls,Nolus,700174,0.0015187320674607,-3.490820551179896,-3.392053822503427,-6.523567562660371
2024-10-09,0.0156126292041367,5721641.922700346,11812.60369958796,nls,Nolus,690500,0.002064547879643,2.501535717284842,2.416080223454342,-1.3816565596551755
2024-10-10,0.0157795826459569,5781695.786903401,14430.925640539494,nls,Nolus,690317,0.0024959676490119,1.0693486640674266,1.0495914462034683,-0.0265025343953673
2024-10-11,0.0155493320473634,5697185.873009671,16307.752000584676,nls,Nolus,677914,0.0028624223193844,-1.4591678611509562,-1.461680396349474,-1.7967107864937382
2024-10-12,0.0157182202306539,5757427.242574157,1691.1588464532967,nls,Nolus,638386,0.0002937351659344,1.0861442972349034,1.0573881721128275,-5.830828099139418
2024-10-13,0.0133209821187392,4880831.62844625,38620.32734981557,nls,Nolus,634993,0.0079126530660738,-15.251333018222743,-15.22547445577409,-0.5314966180336
2024-10-14,0.0134758922152566,4937648.315534902,4106.4950384723,nls,Nolus,635161,0.0008316702154652,1.1629029686889505,1.1640779976411109,0.0264569845651818
2024-10-15,0.0138221141161094,5064376.7038594615,9166.175866533207,nls,Nolus,630748,0.0018099316860745,2.569194642718031,2.566573806519279,-0.6947844719685237
2024-10-16,0.0136567278279827,5183205.240251925,3987.17848886026,nls,Nolus,636545,0.0007692495867029,-1.1965339508661188,2.346360536369785,0.919067519833594
2024-10-17,0.0133196799006086,5064303.757432845,4507.586515723447,nls,Nolus,653500,0.0008900703298272,-2.4679991548448243,-2.293975972545137,2.663598017422175
2024-10-18,0.013327942155551,5082175.322024325,1011.4847287523688,nls,Nolus,656388,0.0001990259415823,0.0620304316919284,0.3528928249070695,0.4419280795715297
2024-10-19,0.0134057309237256,5125376.585607971,2114.4591968306268,nls,Nolus,653329,0.0004125470902505,0.5836517540873221,0.8500545700662387,-0.466035332760506
2024-10-20,0.0133432295594592,5117335.903202529,1060.7851279247725,nls,Nolus,655938,0.0002072924560728,-0.4662286944437821,-0.1568798364596335,0.3993393833734648
2024-10-21,0.01362380493617,5236571.41298587,8362.742863406193,nls,Nolus,631698,0.0015969882207025,2.102754625186032,2.330030938729677,-3.6954712183163703
2024-10-22,0.0133570722898494,5147539.190429507,2379.6561114206834,nls,Nolus,606146,0.0004622900425595,-1.957842523218034,-1.7002006758769062,-4.044970856326913
2024-10-23,0.0133494772838654,5154603.369072097,1169.4283562934693,nls,Nolus,615846,0.0002268706770554,-0.0568613077710944,0.1372340914999714,1.6002745213199443
2024-10-24,0.0130031114267486,5036734.096095353,6659.04953660374,nls,Nolus,617694,0.001322096701862,-2.594602393424328,-2.286679779941292,0.3000750187546863
2024-10-25,0.0130531480635224,5068843.422972389,2289.452318050689,nls,Nolus,601065,0.0004516715406269,0.3848051064980762,0.6375029188443238,-2.6921096853781967
2024-10-26,0.0129878444306168,5056115.274605138,13867.195256331172,nls,Nolus,615854,0.0027426580493487,-0.5002902946308674,-0.2511055738980916,2.4604660061723798
2024-10-27,0.0130923204670704,5110798.483221786,2818.532163861033,nls,Nolus,620556,0.000551485677456,0.8044139811788753,1.081526145009004,0.7634926459842761
2024-10-28,0.0146540841552993,5734863.949714166,66292.71994826003,nls,Nolus,601644,0.0115595976695426,11.928853194183889,12.210723403419664,-3.047589580956433
2024-10-29,0.0156690189074395,6170756.463710074,43445.08970162836,nls,Nolus,632694,0.0070404803620312,6.9259514370479724,7.600747250815498,5.160859245666871
2024-10-30,0.015369840887842,6045617.449225887,36902.042453358845,nls,Nolus,632090,0.0061039327683699,-1.909360256470305,-2.027936367609451,-0.095464790246158
2024-10-31,0.0154447840315396,6090904.45991483,8405.389679681897,nls,Nolus,628866,0.0013799903996194,0.4875986956820899,0.7490882621880468,-0.5100539480137334
2024-11-01,0.014762272971028,5837527.348710421,10818.747799115024,nls,Nolus,613960,0.0018533099980259,-4.419039198720953,-4.159925884110027,-2.3702982829410413
2024-11-02,0.0148398795544199,5882155.501024274,5599.695232122607,nls,Nolus,608823,0.0009519801425085,0.5257089036638352,0.7645043808439222,-0.836699459248158
2024-11-03,0.0147983400909503,5879837.170111908,3069.8390408274736,nls,Nolus,600456,0.0005220959274913,-0.2799177939233788,-0.0394129483989758,-1.3742910501081562
2024-11-04,0.0136595231379779,5443648.26367845,11543.527011004153,nls,Nolus,585767,0.0021205497585187,-7.695572246435745,-7.418384111904852,-2.446307472987197
2024-11-05,0.0137835360988648,5503415.863137943,3473.941151074716,nls,Nolus,611041,0.0006312336260727,0.9078864586574475,1.097932793679535,4.314684849095296
2024-11-06,0.0138297229508881,5532118.354660367,2763.0706126282703,nls,Nolus,597488,0.0004994597793267,0.3350871045864734,0.5215395717171667,-2.218018103531516
2024-11-07,0.0138980251167206,5578880.282003229,13995.513854369883,nls,Nolus,601093,0.0025086600082668,0.4938794947307423,0.8452806745081531,0.6033593980130147
2024-11-08,0.0141604948465448,5696926.750504875,16952.137424069326,nls,Nolus,443917,0.0029756635755527,1.8885397574102791,2.115952709765967,-26.1483663925549
2024-11-09,0.0140608651023029,5668096.902442233,6826.813205608036,nls,Nolus,488074,0.0012044277511675,-0.7035753010154355,-0.5060596585709454,9.947129756238215
2024-11-10,0.0139038511306772,5621478.225997663,14594.681954070686,nls,Nolus,494144,0.0025962356105151,-1.1166736220233453,-0.8224749373018425,1.243663870642564
2024-11-11,0.0126640350530761,5133608.419559547,48452.38842747852,nls,Nolus,473430,0.0094382711861836,-8.917069565464475,-8.678674662153163,-4.191895479860119
2024-11-12,0.0123516836682179,5024310.394369312,32086.82619051544,nls,Nolus,540206,0.00638631447342,-2.466444411667612,-2.1290682159122,14.104725091354586
2024-11-13,0.0124701360289332,5059581.512843682,22921.52567044024,nls,Nolus,467341,0.0045303204646973,0.9589976872550254,0.7020091456510835,-13.488372954021244
2024-11-14,0.0123003880855386,5004543.031933209,11301.211838331556,nls,Nolus,436053,0.0022581905613,-1.361235699440222,-1.0878069810864588,-6.694897301970082
2024-11-15,0.0119102501128579,4853382.198000428,7740.222669156868,nls,Nolus,419600,0.0015948100424371,-3.1717533623135785,-3.0204722582710786,-3.77316518863533
2024-11-16,0.0117210165088374,4789083.587000423,7787.822331651221,nls,Nolus,400649,0.0016261612874727,-1.588829808168546,-1.3248206792058514,-4.516444232602479
2024-11-17,0.0121324632921525,4966739.781591076,13116.088008467605,nls,Nolus,413088,0.0026407842136368,3.5103336217034986,3.70960730509875,3.1047126038003414
2024-11-18,0.0121685184095275,4993041.79188205,12741.599370203876,nls,Nolus,386719,0.0025518711641708,0.2971788704967393,0.5295628812377107,-6.383385622433957
2024-11-19,0.0120907900404179,4970335.77646259,12578.505553606956,nls,Nolus,417969,0.0025307154524998,-0.6387660888016233,-0.4547531618176448,8.08080285685473
2024-11-20,0.0123315409912433,5080023.590974063,10415.405214604229,nls,Nolus,422854,0.002050267095828,1.991192883348436,2.2068491837293536,1.168746964487788
2024-11-21,0.0120073164304697,4960328.207229611,7354.767513704532,nls,Nolus,428485,0.0014827179183395,-2.629229882979489,-2.356197399498694,1.331665302917795
2024-11-22,0.0123739412675298,5122758.761946027,11774.543071325894,nls,Nolus,424675,0.0022984769766618,3.053345343092162,3.2745928884237108,-0.8891793178290919
2024-11-23,0.0124819590145318,5180492.098545523,13720.249469516715,nls,Nolus,427870,0.0026484452072359,0.8729453669339193,1.126996981164985,0.7523400247247958
2024-11-24,0.0130859123998915,5444060.565136342,22584.045173146347,nls,Nolus,426775,0.0041483824257529,4.838610547083211,5.087711004613227,-0.2559188538574841
2024-11-25,0.0137990783793798,5753165.836519199,46408.34023503032,nls,Nolus,414626,0.0080665743963863,5.449875848887342,5.677844096047746,-2.846699080311643
2024-11-26,0.0138454628781825,5785713.782055898,10528.922476214935,nls,Nolus,463479,0.0018198139197396,0.3361420054838193,0.5657397415887999,11.782425607656055
2024-11-27,0.0136466407815948,5720864.666985128,8851.92145649524,nls,Nolus,431782,0.0015473048169762,-1.436009025750662,-1.1208490000299665,-6.838929056116894
2024-11-28,0.0149583965408938,6276183.782807689,46544.264550681255,nls,Nolus,434718,0.0074160136416303,9.612297856247,9.70690880047005,0.6799727640337094
2024-11-29,0.0137134161338222,5767995.47997244,18039.238568382272,nls,Nolus,444327,0.0031274709959496,-8.322953624527795,-8.097090850451616,2.210398465211938
2024-11-30,0.0133176553392733,5614143.673366043,28184.88680581989,nls,Nolus,339487,0.0050203358598625,-2.885938782043107,-2.667335769256396,-23.595235040859556
2024-12-01,0.0134833549101337,5696973.790035664,22908.26910581207,nls,Nolus,314184,0.0040211294540059,1.2442097849741265,1.475382916589285,-7.453304544798478
2024-12-02,0.0133556030822029,5656408.957308751,11465.351110892629,nls,Nolus,355078,0.0020269664370851,-0.9474780481727452,-0.7120417650132715,13.015939704122426
2024-12-03,0.0134033758926931,5689278.142467072,7980.044308524826,nls,Nolus,416718,0.0014026461896736,0.3576986392612946,0.581096335261444,17.359566067173972
2024-12-04,0.0131486085751087,5600699.912933666,9903.622581563872,nls,Nolus,477681,0.0017682830245365,-1.9007697734065632,-1.55693266026532,14.6293176680633
2024-12-05,0.0130879502050654,5581186.181447825,41964.43498623922,nls,Nolus,554481,0.007518909712371,-0.4613291946201636,-0.3484159442425749,16.077675268641634
2024-12-06,0.0130546735246002,5577587.412333276,19570.618922677226,nls,Nolus,530001,0.0035087964519215,-0.2542543327552993,-0.0644803630904133,-4.414939375740556
2024-12-07,0.0139005320758705,5950629.941258512,37708.03028759381,nls,Nolus,510231,0.0063368131878183,6.479354306917839,6.688241731547873,-3.730181641166719
2024-12-08,0.0147390789133424,6319214.644064511,29947.70663429623,nls,Nolus,506666,0.0047391500876498,6.032480144609398,6.194045108576307,-0.6987031364225182
2024-12-09,0.0146892547064408,6311183.767853429,10551.882018209162,nls,Nolus,522392,0.0016719338885291,-0.3380415234528477,-0.1270866185662078,3.103819873447211
2024-12-10,0.0142283083973764,6127089.828891808,43445.46455901783,nls,Nolus,474794,0.0070907177424026,-3.1379829560878703,-2.916947845811735,-9.111548415749091
2024-12-11,0.0136760897763349,5905731.5177058885,46801.68585576708,nls,Nolus,313345,0.0079247906403214,-3.881126312551131,-3.612780575569863,-34.00401016019578
2024-12-12,0.0133853025386966,5796241.764158402,32929.29075792439,nls,Nolus,231109,0.0056811451450396,-2.1262454575391665,-1.8539575193898927,-26.24455472402624
2024-12-13,0.0128678318351658,5583232.199659009,57269.01445459857,nls,Nolus,276087,0.010257322713194,-3.865961953678632,-3.67495996831182,19.46181239155551
2024-12-14,0.012501968316645,5431994.925403332,54227.03753933445,nls,Nolus,285077,0.0099828954710056,-2.843241372807604,-2.708776365505872,3.256219959650397
2024-12-15,0.0124726477801984,5434839.161901862,19048.394932872907,nls,Nolus,291711,0.0035048681967263,-0.2345273616443211,0.0523608091979044,2.327090575528712
